datetime,depth,flagdepth,ph,flagph,doc,flagdoc,no3no2,flagno3no2,no2,flagno2,nh4,flagnh4,totnuf,flagtotnuf,totpuf,flagtotpuf,drsif,flagdrsif,totnuf_sloh,flagtotnuf_sloh,no3no2_sloh,flagno3no2_sloh,nh4_sloh,flagnh4_sloh,totpuf_sloh,flagtotpuf_sloh,drp_sloh,flagdrp_sloh,drsif_sloh,flagdrsif_sloh
2015-08-03,22,"",7.69,"",5.05,"",,"",,,,"",2601,"",371,"",1786,"",2.75,"",0,S,1.98,"",0.402,"",0.185,Q,,""
2015-08-18,0,"",,"",,"",,"",,,,"",,"",,"",,"",0.854,"",0,S,0.017,"",0.023,"",0,S,1.05,""
2015-08-18,4,"",,"",,"",,"",,,,"",,"",,"",,"",0.591,"",0,S,0.026,"",0.022,"",0.003,Q,,""
2015-08-31,0,"",8.84,"",4.91,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2015-08-31,4,"",8.68,"",5.1,"",,"",,,,"",,"",,"",,"",0.607,"",0,S,0,S,0.026,"",0.002,Q,,""
2015-08-31,8,"",8.62,"",4.78,"",,"",,,,"",,"",,"",,"",0.586,"",0,S,0,S,0.026,"",0.002,Q,,""
2015-08-31,10,"",8.4,"",5.01,"",,"",,,,"",,"",,"",,"",0.555,"",0,S,0.024,"",0.027,"",0.002,Q,,""
2015-08-31,10,"",8.57,"",5.09,"",,"",,,,"",,"",,"",,"",0.555,"",,"",,"",,"",,"",,""
2015-08-31,12,"",8.07,"",4.89,"",,"",,,,"",,"",,"",,"",1.45,"",0,S,0.864,"",0.123,"",0.09,Q,,""
2015-08-31,14,"",7.64,"",5.01,"",,"",,,,"",,"",,"",,"",1.95,"",0,S,1.47,"",0.274,"",0.251,Q,,""
2015-08-31,16,"",7.54,"",5.79,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2015-08-31,18,"",7.49,"",4.93,"",,"",,,,"",,"",,"",,"",2.6,"",0,S,2.06,"",0.369,"",0.343,Q,,""
2015-08-31,20,"",7.5,"",4.94,"",,"",,,,"",,"",,"",,"",2.9,"",0,S,2.39,"",0.432,"",0.387,Q,,""
2015-08-31,22,"",7.84,"",5,"",,"",,,,"",,"",,"",,"",3.21,"",0,S,2.66,"",0.473,"",0.452,Q,,""
2015-10-07,0,"",8.44,"",4.95,"",,"",,,,"",,"",,"",,"",0.686,"",0,S,0.1,"",0.042,"",0.006,"",1.7,""
2015-10-07,4,"",8.42,"",5,"",,"",,,,"",,"",,"",,"",0.693,"",0,S,0.103,"",0.041,"",0.006,"",,""
2015-10-07,4,"",8.4,"",5.03,"",,"",,,,"",,"",,"",,"",0.693,"",,"",,"",,"",,"",,""
2015-10-07,8,"",8.28,"",4.95,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2015-10-07,20,"",7.42,"",4.99,"",,"",,,,"",,"",,"",,"",3.5,"",0,S,2.94,"",0.485,"",0.486,"",,""
2015-11-02,0,"",8.09,"",4.54,"",,"",,,,"",1181,"",101,"",766,"",1.12,"",0,S,0.489,"",0.094,"",0.061,Q,1.52,""
2015-11-02,4,"",8.07,"",4.54,"",,"",,,,"",1096,"",100,"",762,"",1.12,"",0,S,0.479,"",0.098,"",0.058,Q,,""
2015-11-02,4,"",8.09,"",4.57,"",,"",,,,"",1110,"",96,"",762,"",1.12,"",,"",,"",,"",,"",,""
2015-11-02,8,"",8.06,"",4.66,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2015-11-02,20,"",8.48,"",4.6,"",,"",,,,"",1077,E,94,E,753,"",1.1,"",0,S,0.468,"",0.094,"",0.059,Q,,""
2016-01-27,0,"",8.32,"",5.18,"",,"",,,,"",1243,"",80,"",29,"",1.45,"",0.307,"",0.478,"",0.087,"",0.052,Q,0,S
2016-01-27,4,"",8.36,"",5.28,"",,"",,,,"",,"",,"",,"",1.39,"",0.308,"",0.481,"",0.081,"",0.053,Q,,""
2016-01-27,8,"",8.33,"",5.25,"",,"",,,,"",1290,N,84,N,40,"",1.38,"",0.309,"",0.483,"",0.081,"",0.052,Q,,""
2016-01-27,8,"",8.37,"",5.18,"",,"",,,,"",1272,N,82,N,36,"",,"",,"",,"",,"",,"",,""
2016-01-27,12,"",,"",,"",,"",,,,"",,"",,"",,"",1.41,"",0.313,"",0.482,"",0.08,"",0.052,Q,,""
2016-01-27,16,"",,"",,"",,"",,,,"",,"",,"",,"",1.45,"",0.338,"",0.482,"",0.083,"",0.053,Q,,""
2016-01-27,20,"",8.15,"",5.04,"",,"",,,,"",1282,"",37,"",611,"",1.57,"",0.4,"",0.572,"",0.111,"",0.078,Q,,""
2016-03-28,0,"",,"",,"",,"",,,,"",,"",,"",,"",1.44,"",0.652,"",0.041,"",0.081,"",0.011,Q,0,S
2016-03-28,4,"",,"",,"",,"",,,,"",,"",,"",,"",1.46,"",0.65,"",0.037,"",0.089,"",0.01,Q,,""
2016-04-12,0,"",8.48,"",4.68,"",,"",,,,"",1231,"",56,"",33,E,1.36,"",0.646,"",0.043,"",0.051,"",0.01,Q,0,S
2016-04-12,4,"",8.45,"",4.51,"",,"",,,,"",,"",,"",,"",1.43,"",0.646,"",0.045,"",0.07,"",0.011,Q,,""
2016-04-12,8,"",8.45,"",4.48,"",,"",,,,"",1407,"",74,"",72,"",1.42,"",0.644,"",0.047,"",0.063,"",0.011,Q,,""
2016-04-12,12,"",8.44,"",4.53,"",,"",,,,"",,"",,"",,"",1.45,"",0.64,"",0.048,"",0.07,"",0.012,Q,,""
2016-04-12,16,"",8.43,"",4.59,"",,"",,,,"",,"",,"",,"",1.41,"",0.645,"",0.053,"",0.07,"",0.014,Q,,""
2016-04-12,20,"",8.42,"",4.64,"",,"",,,,"",1370,"",72,"",19,"",1.41,"",0.645,"",0.059,"",0.065,"",0.013,Q,,""
2016-04-12,20,"",8.41,"",4.55,"",,"",,,,"",1306,"",71,"",19,"",,"",,"",,"",,"",,"",,""
2016-04-25,0,"",,"",,"",,"",,,,"",,"",,"",,"",1.45,"",0.506,"",0,S,0.039,"",0,S,0.102,""
2016-04-25,4,"",,"",,"",,"",,,,"",,"",,"",,"",1.35,"",0.541,"",0.032,"",0.054,"",0.002,Q,,""
2016-05-11,0,"",8.51,"",4.88,"",,"",,,,"",,"",,"",,"",1.28,"",0.565,"",0.18,"",0.049,"",0.028,"",0.434,""
2016-05-11,4,"",8.49,"",4.62,"",,"",,,,"",,"",,"",,"",1.45,"",0.564,"",0.18,"",0.058,"",0.027,"",,""
2016-05-11,8,"",8.48,"",4.63,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-05-11,12,"",8.47,"",4.82,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-05-11,16,"",8.43,"",4.79,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-05-11,20,"",8.35,"",4.75,"",,"",,,,"",,"",,"",,"",1.37,"",0.551,"",0.244,"",0.073,"",0.039,"",,""
2016-05-11,20,"",8.35,"",4.63,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-05-23,0,"",,"",,"",,"",,,,"",,"",,"",,"",1.2,"",0.523,"",0.134,"",0.045,"",0.017,Q,0.581,""
2016-05-23,4,"",,"",,"",,"",,,,"",,"",,"",,"",1.17,"",0.521,"",0.125,"",0.055,"",0.018,Q,,""
2016-06-07,0,"",8.86,"",4.91,"",,"",,,,"",,"",,"",,"",1.08,"",0.315,"",0.04,"",0.023,"",0,S,0.688,""
2016-06-07,4,"",8.85,"",4.88,"",,"",,,,"",,"",,"",,"",1.05,"",0.338,"",0.047,"",0.049,"",0,S,,""
2016-06-07,8,"",8.69,"",4.82,"",,"",,,,"",,"",,"",,"",1.27,"",0.375,"",0.094,"",0.039,"",0.002,"",,""
2016-06-07,10,"",8.32,"",4.67,"",,"",,,,"",,"",,"",,"",1.58,"",0.458,"",0.26,"",0.092,"",0.045,"",,""
2016-06-07,10,"",8.29,"",4.75,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-06-07,12,"",8.24,"",4.56,"",,"",,,,"",,"",,"",,"",1.52,"",0.431,"",0.34,"",0.104,"",0.073,"",,""
2016-06-07,14,"",8.19,"",4.63,"",,"",,,,"",,"",,"",,"",1.57,"",0.442,"",0.363,"",0.113,"",0.079,"",,""
2016-06-07,16,"",8.16,"",4.76,"",,"",,,,"",,"",,"",,"",1.59,"",0.459,"",0.384,"",0.112,"",0.081,"",,""
2016-06-07,18,"",8.14,"",4.55,"",,"",,,,"",,"",,"",,"",1.62,"",0.441,"",0.43,"",0.124,"",0.091,"",,""
2016-06-07,20,"",8.05,"",4.82,"",,"",,,,"",,"",,"",,"",1.75,"",0.382,"",0.589,"",0.17,"",0.132,"",,""
2016-06-07,22,"",8,"",4.69,"",,"",,,,"",,"",,"",,"",1.92,"",0.367,"",0.645,"",0.185,"",0.147,"",,""
2016-06-20,0,"",,"",,"",,"",,,,"",,"",,"",,"",1.04,"",0.323,"",0.045,"",0.026,"",0,S,1.11,""
2016-06-20,4,"",,"",,"",,"",,,,"",,"",,"",,"",0.919,"",0.32,"",0.043,"",0.024,"",0,S,,""
2016-07-05,0,"",8.9,"",4.87,"",,"",,,,"",,"",,"",,"",0.774,"",0.038,"",0.023,"",0.026,"",0,S,1.48,""
2016-07-05,4,"",8.9,"",4.69,"",,"",,,,"",,"",,"",,"",0.791,"",0.035,"",0.022,"",0.028,"",0,S,,""
2016-07-05,8,"",8.44,"",4.68,"",,"",,,,"",,"",,"",,"",1.23,"",0.301,"",0.218,"",0.027,"",0,S,,""
2016-07-05,10,"",8.13,"",4.63,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-07-05,12,"",8.01,"",4.89,"",,"",,,,"",,"",,"",,"",1.67,"",0.286,"",0.642,"",0.184,"",0.133,Q,,""
2016-07-05,14,"",7.93,"",4.65,"",,"",,,,"",,"",,"",,"",1.76,"",0.336,"",0.667,"",0.205,"",0.156,Q,,""
2016-07-05,16,"",7.9,"",4.95,"",,"",,,,"",,"",,"",,"",1.79,"",0.223,"",0.745,"",0.242,"",0.181,Q,,""
2016-07-05,16,"",7.88,"",4.77,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-07-05,18,"",7.84,"",4.69,"",,"",,,,"",,"",,"",,"",1.8,"",0,S,1,"",0.302,"",0.217,Q,,""
2016-07-05,20,"",7.79,"",4.84,"",,"",,,,"",,"",,"",,"",2.05,"",0,S,1.28,"",0.365,"",0.278,Q,,""
2016-07-05,22,"",7.75,"",4.8,"",,"",,,,"",,"",,"",,"",2.98,"",0,S,1.41,"",0.55,"",0.288,Q,,""
2016-07-18,0,"",,"",,"",,"",,,,"",,"",,"",,"",0.636,"",0,S,0,S,0.022,"",0,S,1.55,""
2016-07-18,4,"",,"",,"",,"",,,,"",,"",,"",,"",0.627,"",0,S,0,S,0.023,"",0,S,,""
2016-08-01,0,"",8.82,"",4.85,"",,"",,,,"",489,"",17,"",908,"",0.669,"",0,S,0.021,"",0.022,"",0,S,1.85,""
2016-08-01,4,"",8.81,"",4.61,"",,"",,,,"",603,"",22,"",878,"",0.572,"",0,S,0,S,0.021,"",0.002,Q,,""
2016-08-01,6,"",8.82,"",4.78,"",,"",,,,"",529,"",13,"",878,"",,"",,"",,"",,"",,"",,""
2016-08-01,8,"",8.25,"",4.62,"",,"",,,,"",740,N,18,"",924,"",0.738,"",0.024,"",0.175,"",0.024,"",0.003,Q,,""
2016-08-01,8,"",8.26,"",4.57,"",,"",,,,"",717,N,17,"",916,"",,"",,"",,"",,"",,"",,""
2016-08-01,10,"",8.13,"",4.56,"",,"",,,,"",,"",,"",,"",1.05,"",0,S,0.446,"",0.022,"",0.002,Q,,""
2016-08-01,12,"",8,"",4.69,"",,"",,,,"",1207,"",73,"",1236,"",1.38,"",0,S,0.764,"",0.089,"",0.037,Q,,""
2016-08-01,14,"",7.95,"",4.65,"",,"",,,,"",,"",,"",,"",1.62,"",0,S,0.966,"",0.174,"",0.117,Q,,""
2016-08-01,16,"",7.86,"",4.73,"",,"",,,,"",1760,"",268,"",1504,"",1.84,"",0,S,1.24,"",0.288,"",0.214,Q,,""
2016-08-01,18,"",7.81,"",4.71,"",,"",,,,"",,"",,"",,"",1.99,"",0,S,1.34,"",0.321,"",0.241,Q,,""
2016-08-01,20,"",7.78,"",4.83,"",,"",,,,"",2212,"",323,"",1659,"",2.17,"",0,S,1.52,"",0.359,"",0.276,Q,,""
2016-08-01,22,"",7.75,"",4.8,"",,"",,,,"",2161,"",341,"",1766,"",2.23,"",0,S,1.6,"",0.371,"",0.291,Q,,""
2016-08-15,0,"",,"",,"",,"",,,,"",,"",,"",,"",0.54,"",0,S,0,S,0.023,"",0.002,Q,1.86,""
2016-08-15,4,"",,"",,"",,"",,,,"",,"",,"",,"",0.531,"",0,S,0,S,0.014,"",0,S,,""
2016-08-30,0,"",8.77,"",4.36,"",,"",,,,"",,"",,"",,"",0.496,"",0,S,0,S,0.018,"",0.004,Q,1.75,""
2016-08-30,4,"",8.76,"",4.27,"",,"",,,,"",,"",,"",,"",0.482,"",0,S,0,S,0.022,"",0.003,Q,,""
2016-08-30,8,"",8.69,"",4.37,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-08-30,10,"",7.83,"",4.19,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-08-30,12,"",7.74,"",4.19,"",,"",,,,"",,"",,"",,"",1.67,"",0,S,0.97,"",0.118,"",0.085,Q,,""
2016-08-30,12,"",7.73,"",4.22,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-08-30,14,"",7.77,"",4.15,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-08-30,16,"",7.72,"",4.31,"",,"",,,,"",,"",,"",,"",2.2,"",0,S,1.45,"",0.302,"",0.242,Q,,""
2016-08-30,18,"",7.7,"",4.21,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-08-30,20,"",7.93,"",4.32,"",,"",,,,"",,"",,"",,"",2.91,"",0,S,2.1,"",0.431,"",0.343,Q,,""
2016-08-30,22,"",7.7,"",4.28,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-10-04,0,"",8.51,"",4.49,"",,"",,,,"",,"",,"",,"",0.777,"",0,S,0.109,"",0.038,"",0.005,"",2.07,""
2016-10-04,4,"",8.51,"",4.28,"",,"",,,,"",,"",,"",,"",0.717,"",0,S,0.106,"",0.035,"",0.005,"",,""
2016-10-04,4,"",8.52,"",4.44,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-10-04,8,"",8.45,"",4.34,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-10-04,20,"",7.7,"",4.45,"",,"",,,,"",,"",,"",,"",3.28,"",0,S,2.5,"",0.432,"",0.383,"",,""
2016-11-09,0,"",8.2,"",4.56,"",,"",,,,"",769,"",5,"",507,E,1.01,"",0,S,0,S,0.086,"",0.05,Q,1.07,""
2016-11-09,0,"",8.19,"",4.4,"",,"",,,,"",843,"",5,"",469,"",,"",,"",,"",,"",,"",,""
2016-11-09,4,"",8.21,"",4.57,"",,"",,,,"",888,"",6,"",521,"",1.09,"",0.035,"",0.366,"",0.086,"",0.05,Q,,""
2016-11-09,8,"",8.21,"",4.47,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2016-11-09,20,"",7.58,"",4.58,"",,"",,,,"",2377,"",23,"",1728,"",3.01,"",0,S,1.83,"",0.388,"",0.27,Q,,""
2017-02-06,0,"",8.34,"",4.14,"",,"",,,,"",1669,"",142,"",241,"",1.76,"",0.373,"",0.517,"",0.141,"",0.09,"",0.456,""
2017-02-06,4,"",8.64,"",4.6,"",,"",,,,"",,"",,"",,"",1.43,"",0.288,"",0.404,"",0.097,"",0.055,"",,""
2017-02-06,8,"",8.65,"",4.55,"",,"",,,,"",1313,"",91,"",18,"",1.54,"",0.334,"",0.441,"",0.101,"",0.055,"",,""
2017-02-06,8,"",8.64,"",4.56,"",,"",,,,"",1318,"",84,"",20,"",,"",,"",,"",,"",,"",,""
2017-02-06,12,"",,"",,"",,"",,,,"",,"",,"",,"",1.38,"",0.372,"",0.503,"",0.102,"",0.065,"",,""
2017-02-06,16,"",,"",,"",,"",,,,"",,"",,"",,"",1.94,"",0.719,"",0.534,"",0.117,"",0.091,"",,""
2017-02-06,20,"",7.99,"",4.98,"",,"",,,,"",2818,"",223,"",1633,"",3.14,"",1.32,"",0.627,"",0.23,"",0.171,"",,""
2017-04-17,0,"",8.79,"",5,"",,"",,,,"",1319,"",76,"",34,N,,"",,"",,"",,"",,"",,""
2017-04-17,0,"",8.69,"",5.07,"",,"",,,,"",1328,"",76,"",19,EN,,"",,"",,"",,"",,"",,""
2017-04-17,4,"",8.67,"",4.63,"",,"",,,,"",,"",,"",,"",1.58,"",0.666,"",0.122,"",0.104,"",0.03,Q,,""
2017-04-17,8,"",8.66,"",4.59,"",,"",,,,"",1527,"",104,"",20,"",1.57,"",0.664,"",0.134,"",0.104,"",0.032,Q,,""
2017-04-17,12,"",8.66,"",4.7,"",,"",,,,"",,"",,"",,"",1.51,"",0.613,"",0.119,"",0.102,"",0.032,Q,,""
2017-04-17,16,"",8.62,"",4.67,"",,"",,,,"",,"",,"",,"",1.55,"",0.613,"",0.134,"",0.103,"",0.03,Q,,""
2017-04-17,20,"",8.6,"",4.67,"",,"",,,,"",1347,"",85,"",31,"",1.44,"",0.663,"",0.154,"",0.087,"",0.032,Q,,""
2017-05-03,0,"",,"",,"",,"",,,,"",,"",,"",,"",1.69,"",0.656,"",0.16,"",0.075,"",0.031,Q,0.524,""
2017-05-03,4,"",,"",,"",,"",,,,"",,"",,"",,"",1.57,"",0.653,"",0.174,"",0.093,"",0.038,Q,,""
2017-05-15,0,"",9.03,"",4.67,"",,"",,,,"",,"",,"",,"",1.33,"",0.566,"",0.061,"",0.058,"",0.018,"",0,S
2017-05-15,0,"",9.03,"",4.77,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,S
2017-05-15,4,"",8.94,"",4.78,"",,"",,,,"",,"",,"",,"",1.49,"",0.61,"",0.09,"",0.072,"",0.023,"",,""
2017-05-15,8,"",8.9,"",4.59,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-05-15,12,"",8.71,"",4.56,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-05-15,16,"",8.66,"",4.51,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-05-15,20,"",8.49,"",4.68,"",,"",,,,"",,"",,"",,"",1.57,"",0.571,"",0.408,"",0.104,"",0.078,"",,""
2017-05-30,0,"",,"",,"",,"",,,,"",,"",,"",,"",1.57,"",0.609,"",0.275,"",0.086,"",0.05,"",0.728,""
2017-05-30,4,"",,"",,"",,"",,,,"",,"",,"",,"",1.52,"",0.599,"",0.273,"",0.093,"",0.049,"",,""
2017-06-12,0,"",9.16,"",48.97,K,,"",,,,"",,"",,"",,"",1.48,"",0.492,"",0.038,"",0.084,"",0.011,"",0.891,""
2017-06-12,4,"",9.05,"",6.14,"",,"",,,,"",,"",,"",,"",1.18,"",0.537,"",0.035,"",0.055,"",0.018,"",,""
2017-06-12,4,"",9.06,"",5.57,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-06-12,8,"",8.62,"",4.89,"",,"",,,,"",,"",,"",,"",1.38,"",0.567,"",0.302,"",0.09,"",0.062,"",,""
2017-06-12,10,"",8.47,"",4.71,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-06-12,12,"",8.4,"",4.73,"",,"",,,,"",,"",,"",,"",1.53,"",0.527,"",0.429,"",0.119,"",0.094,"",,""
2017-06-12,14,"",8.37,"",4.73,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-06-12,16,"",8.21,"",4.7,"",,"",,,,"",,"",,"",,"",1.41,"",0.457,"",0.585,"",0.156,"",0.129,"",,""
2017-06-12,18,"",8.15,"",4.61,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-06-12,20,"",8.06,"",4.8,"",,"",,,,"",,"",,"",,"",1.79,"",0.27,"",0.866,"",0.223,"",0.162,"",,""
2017-06-12,22,"",7.99,"",4.91,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-06-26,0,"",,"",,"",,"",,,,"",,"",,"",,"",1.3,"",0.418,"",0.181,"",0.068,"",0.023,Q,1.65,""
2017-06-26,4,"",,"",,"",,"",,,,"",,"",,"",,"",1.22,"",0.426,"",0.186,"",0.066,"",0.021,Q,,""
2017-07-10,0,"",9.27,"",5.15,"",,"",,,,"",,"",,"",,"",0.982,"",0,S,0.023,"",0.047,"",0.002,Q,0.201,Q
2017-07-10,4,"",9.25,"",5,"",,"",,,,"",,"",,"",,"",0.832,"",0,S,0.015,"",0.047,"",0,S,,""
2017-07-10,8,"",8.79,"",4.94,"",,"",,,,"",,"",,"",,"",0.979,"",0.295,"",0.026,"",0.032,"",0.002,Q,,""
2017-07-10,10,"",8.37,"",4.71,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-07-10,10,"",8.35,"",4.85,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-07-10,12,"",8.07,"",4.8,"",,"",,,,"",,"",,"",,"",1.6,"",0.401,"",0.644,"",0.187,"",0.135,Q,,""
2017-07-10,14,"",8.07,"",4.83,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-07-10,16,"",8.04,"",4.85,"",,"",,,,"",,"",,"",,"",1.73,"",0.1,"",0.934,"",0.237,"",0.198,Q,,""
2017-07-10,18,"",8.04,"",4.91,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-07-10,20,"",7.98,"",4.9,"",,"",,,,"",,"",,"",,"",2.09,"",0,S,1.49,"",0.31,"",0.247,Q,,""
2017-07-10,22,"",7.99,"",4.96,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-07-24,0,"",,"",,"",,"",,,,"",,"",,"",,"",0.776,"",0,S,0.023,"",0.046,"",0.003,Q,0.287,""
2017-07-24,4,"",,"",,"",,"",,,,"",,"",,"",,"",0.708,"",0,S,0.02,"",0.046,"",0.004,Q,,""
2017-08-07,0,"",9.1,"",5.19,"",,"",,,,"",790,"",41,"",251,"",0.716,"",0,S,0.019,"",0.036,"",0.003,"",0.508,""
2017-08-07,4,"",9.06,"",4.99,"",,"",,,,"",608,"",41,"",228,"",0.569,"",0,S,0.019,"",0.048,"",0.002,"",,""
2017-08-07,6,"",9.02,"",4.94,"",,"",,,,"",607,"",37,"",253,"",,"",,"",,"",,"",,"",,""
2017-08-07,8,"",8.74,"",4.92,"",,"",,,,"",574,"",29,"",456,"",,"",,"",,"",,"",,"",,""
2017-08-07,10,"",8.22,"",4.56,"",,"",,,,"",,"",,"",,"",0.877,"",0.151,"",0.197,"",0.044,"",0.02,"",,""
2017-08-07,12,"",8.13,"",4.71,"",,"",,,,"",1075,N,102,"",1347,"",1.03,"",0.148,"",0.399,"",0.095,"",0.069,"",,""
2017-08-07,12,"",8.13,"",4.99,"",,"",,,,"",1002,"",97,"",1370,"",,"",,"",,"",,"",,"",,""
2017-08-07,14,"",8.02,"",4.58,"",,"",,,,"",,"",,"",,"",1.57,"",0,S,1.1,"",0.23,"",0.191,"",,""
2017-08-07,16,"",7.98,"",4.63,"",,"",,,,"",1779,"",269,"",1834,"",1.87,"",0,S,1.31,"",0.318,"",0.237,"",,""
2017-08-07,18,"",7.95,"",4.65,"",,"",,,,"",,"",,"",,"",2.1,"",0,S,1.62,"",0.313,"",0.271,"",,""
2017-08-07,20,"",7.89,"",4.75,"",,"",,,,"",2683,"",388,"",2342,"",2.74,"",0,S,2.23,"",0.393,"",0.349,"",,""
2017-08-07,22,"",7.87,"",4.7,"",,"",,,,"",2839,"",388,"",2440,E,2.86,"",0,S,2.34,"",0.415,"",0.362,"",,""
2017-08-23,0,"",,"",,"",,"",,,,"",,"",,"",,"",0.696,"",0,S,0,S,0.032,"",0.004,Q,0.629,Q
2017-08-23,4,"",,"",,"",,"",,,,"",,"",,"",,"",0.618,"",0,S,0,S,0.033,"",0.003,Q,,""
2017-09-06,0,"",9.12,"",4.67,"",,"",,,,"",,"",,"",,"",0.653,"",0,S,0.016,"",0.029,"",0,S,1,""
2017-09-06,4,"",9.17,"",4.58,"",,"",,,,"",,"",,"",,"",0.642,"",0,S,0,S,0.029,"",0,S,,""
2017-09-06,4,"",9.17,"",4.56,"",,"",,,,"",,"",,"",,"",,"",,S,,"",,"",,S,,""
2017-09-06,8,"",9.16,"",4.65,"",,"",,,,"",,"",,"",,"",0.626,"",0,S,0,S,0.029,"",0,S,,""
2017-09-06,10,"",9.14,"",4.59,"",,"",,,,"",,"",,"",,"",0.612,"",0,S,0,S,0.029,"",0,S,,""
2017-09-06,12,"",9.12,"",4.62,"",,"",,,,"",,"",,"",,"",0.638,"",0,S,0.032,"",0.032,"",0,S,,""
2017-09-06,14,"",8.12,"",4.34,"",,"",,,,"",,"",,"",,"",1.79,"",0,S,1.31,"",0.209,"",0.178,Q,,""
2017-09-06,16,"",8.04,"",4.32,"",,"",,,,"",,"",,"",,"",2.22,"",0,S,1.68,"",0.284,"",0.219,Q,,""
2017-09-06,18,"",7.99,"",4.59,"",,"",,,,"",,"",,"",,"",2.77,"",0,S,2.2,"",0.367,"",0.336,Q,,""
2017-09-06,20,"",7.91,"",4.55,"",,"",,,,"",,"",,"",,"",3.59,"",0,S,3.01,"",0.482,"",0.441,Q,,""
2017-09-06,22,"",7.89,"",4.71,"",,"",,,,"",,"",,"",,"",3.84,"",0,S,3.28,"",0.504,"",0.459,Q,,""
2017-09-25,0,"",,"",,"",,"",,,,"",,"",,"",,"",0.679,"",0,S,0.021,"",0.027,"",0.002,Q,1.29,""
2017-09-25,4,"",,"",,"",,"",,,,"",,"",,"",,"",0.581,"",0,S,0.019,"",0.023,"",0,S,,""
2017-10-04,0,"",9.03,"",4.9,"",,"",,,,"",,"",,"",,"",0.552,"",0,S,0.034,Q,0.022,"",0,S,1.29,""
2017-10-04,4,"",9.02,"",5.06,"",,"",,,,"",,"",,"",,"",0.575,"",0,S,0.042,Q,0.102,"",0,S,,""
2017-10-04,8,"",8.94,"",4.95,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-10-04,8,"",8.97,"",4.99,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-10-04,20,"",7.82,"",5.43,"",,"",,,,"",,"",,"",,"",4.24,"",0,S,3.88,Q,0.544,"",0.538,Q,,""
2017-11-02,0,"",8.52,"",4.57,"",,"",,,,"",1156,"",106,"",1320,"",1.35,"",0.099,"",0.652,"",0.101,"",0.082,"",2.86,""
2017-11-02,4,"",8.44,"",4.55,"",,"",,,,"",1135,"",116,"",1289,"",1.31,"",0.094,"",0.632,"",0.101,"",0.083,"",,""
2017-11-02,8,"",8.39,"",4.59,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2017-11-02,20,"",8.44,"",4.48,"",,"",,,,"",1263,E,109,E,1301,E,1.39,"",0.097,"",0.636,"",0.1,"",0.082,"",,""
2017-11-02,20,"",8.43,"",4.49,"",,"",,,,"",1201,"",102,"",1298,"",,"",,"",,"",,"",,"",,""
